Address,Establishment Name,Code Description,Date Cited,Date Corrected,Status
"0 Brattle St
Cambridge, MA",Sweet Cupcakes,Permit to Operate,07/30/2018 12:00:00 AM,07/30/2018 12:00:00 AM,Corrected
"35 LANDSDOWNE ST
Cambridge, MA
(42.360767, -71.099777)",Aramark @ Takeda Pharma,Non-Food Contact Surfaces Clean,05/25/2017 12:00:00 AM,06/01/2017 12:00:00 AM,Corrected
"912 Massachusetts Ave
Cambridge, MA
(42.368338, -71.108681)",Plough and Stars,"Non-Food Contact Surfaces Desgned, Maint., Inst.",01/28/2019 12:00:00 AM,02/04/2019 12:00:00 AM,Corrected
"40 Massachusetts Ave
Cambridge, MA
(42.358385, -71.093191)",Kosher Kitchen,Non-Food Contact Surfaces Clean,09/29/2016 12:00:00 AM,10/07/2016 12:00:00 AM,Corrected
"1105 Massachusetts Ave
Cambridge, MA
(42.370602, -71.113602)",Boston Burger Co,Food Utensils Properly Stored,02/23/2015 12:00:00 AM,03/04/2015 12:00:00 AM,Corrected
"1 Porter Sq
Cambridge, MA
(42.389188, -71.119904)",Potbelly Sandwich Works,No Spoilage,03/18/2015 12:00:00 AM,04/01/2015 12:00:00 AM,Corrected
"359 Broadway
Cambridge, MA
(42.370632, -71.104334)",King Open,"Three compartment Sink Provided, Drainboards",04/03/2018 12:00:00 AM,04/10/2018 12:00:00 AM,Corrected
"80 River St
Cambridge, MA
(42.364279, -71.107535)",India Food and Spices,"Wiping Cloths, Clean, Sanitized, Use Restricted",01/23/2014 12:00:00 AM,01/31/2014 12:00:00 AM,Corrected
"1646 Massachusetts Ave
Cambridge, MA
(42.381244, -71.119846)",Montrose Spa,"Labeling Of Ingredients, Accuracy, Allergens",01/24/2017 12:00:00 AM,01/31/2017 12:00:00 AM,Corrected
"403 Massachusetts Ave
Cambridge, MA
(42.363372, -71.100294)",New City Microcreamery,Food Contact Surfaces Clean,01/17/2019 12:00:00 AM,01/24/2019 12:00:00 AM,Corrected
"84 Massachusetts Ave
Cambridge, MA
(42.359495, -71.094)",Shinkensan,Installed And Maintained,04/17/2014 12:00:00 AM,04/24/2014 12:00:00 AM,Corrected
"93 WINDSOR ST
Cambridge, MA
(42.363696, -71.096625)",Newtowne Variety,"Adequate Lighting, Fixtures Shielded",01/09/2015 12:00:00 AM,01/13/2015 12:00:00 AM,Corrected
"635 Cambridge St
Cambridge, MA
(42.37192, -71.086921)",Lone Star Taco Bar,"Water Safe, Hot And Cold Under Pressure",07/05/2016 12:00:00 AM,05/07/2019 06:00:34 AM,Corrected
"11 Belmont St
Cambridge, MA
(42.374769, -71.150671)",Noodlestix,"Adequate Lighting, Fixtures Shielded",04/30/2019 12:00:00 AM,05/07/2019 06:00:37 AM,Cited
"22 Jfk St
Cambridge, MA
(42.373053, -71.11975)",Uno's (22JFK),"Walls,Celing,Attached Equip.,Constructed,Clean,",01/05/2015 12:00:00 AM,01/12/2015 12:00:00 AM,Corrected
"16 GARDEN ST
Cambridge, MA
(42.377494, -71.123033)",Sheraton Commander Hotel - Nubar,Non-Food Contact Surfaces Clean,03/02/2017 12:00:00 AM,03/20/2017 12:00:00 AM,Corrected
"571 Massachusetts Ave
Cambridge, MA
(42.364714, -71.102574)",Dosa Factory,PIC Performing Duties,03/19/2018 12:00:00 AM,04/03/2018 12:00:00 AM,Corrected
"5 CAMBRIDGEPARK DR
Cambridge, MA
(42.394696, -71.14181)",Bertucci's,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",03/21/2019 12:00:00 AM,04/11/2019 12:00:00 AM,Corrected
"279-A Broadway
Cambridge, MA
(42.368095, -71.097919)",Bondir,"Water Safe, Hot And Cold Under Pressure",12/28/2017 12:00:00 AM,01/16/2018 12:00:00 AM,Corrected
"744 MASSACHUSETTS AVE
Cambridge, MA
(42.366316, -71.105264)",ABC Pizza House,"Separation, Segregation, No Cross Contamination",03/20/2018 12:00:00 AM,03/23/2018 12:00:00 AM,Corrected
"727 Massachusetts Ave
Cambridge, MA
(42.366037, -71.104786)",Convenience Plus,"Premises, Maintained, Unnecessary Articles, Main-",04/28/2016 12:00:00 AM,05/02/2016 12:00:00 AM,Corrected
"1945 Massachusetts Ave
Cambridge, MA
(42.389635, -71.120174)",Newtowne Grille,"Insects, Rodents, Animals, Outer Openings",09/11/2018 12:00:00 AM,09/18/2018 12:00:00 AM,Corrected
"2180 MASSACHUSETTS AVE
Cambridge, MA
(42.392532, -71.12485)",Nimah Market,Food Utensils Properly Stored,06/30/2016 12:00:00 AM,07/25/2016 12:00:00 AM,Corrected
"319 Western Ave
Cambridge, MA
(42.364534, -71.113213)",Basta Pasta,Equipment Thermometers and Pressure Gauge,07/25/2017 12:00:00 AM,07/26/2017 12:00:00 AM,Corrected
"1 Rogers St
Cambridge, MA
(42.36581, -71.077496)",Shabu & Mein,Rooms And Equipment Vented,11/05/2018 12:00:00 AM,11/13/2018 12:00:00 AM,Corrected
"625 West Kendall St
Cambridge, MA
(42.364636, -71.081828)",Mother Juice,"Wiping Cloths, Clean, Sanitized, Use Restricted",03/12/2015 12:00:00 AM,03/19/2015 12:00:00 AM,Corrected
"450 Massachusetts Ave
Cambridge, MA
(42.363724, -71.100898)",Veggie Galaxy,Good Hygienic Practices,09/17/2013 12:00:00 AM,09/24/2013 12:00:00 AM,Corrected
"49 White St
Cambridge, MA
(42.389147, -71.117916)",Star Market,"Non-Food Contact Surfaces Desgned, Maint., Inst.",12/12/2014 12:00:00 AM,01/09/2015 12:00:00 AM,Corrected
"524 Massachusetts Ave
Cambridge, MA
(42.364336, -71.101939)",Thelonious Monkfish,Installed And Maintained,09/03/2013 12:00:00 AM,09/10/2013 12:00:00 AM,Corrected
"6 Concord Ln
Cambridge, MA
(42.388147, -71.142231)",Mamagoos,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",12/27/2017 12:00:00 AM,01/11/2018 12:00:00 AM,Corrected
"284 BROADWAY
Cambridge, MA
(42.368041, -71.097782)",Longfellows Provisions,Test Kit Provided,08/02/2017 12:00:00 AM,08/09/2017 12:00:00 AM,Corrected
"200 Alewife Brook Pkwy
Cambridge, MA
(42.389479, -71.142593)",Whole Foods,Facilities To Maintain Product Temperature,09/09/2013 12:00:00 AM,12/05/2013 12:00:00 AM,Corrected
"1712 MASSACHUSETTS AVE
Cambridge, MA
(42.383537, -71.119598)",Changsho,"Walls,Celing,Attached Equip.,Constructed,Clean,",02/14/2017 12:00:00 AM,02/15/2017 12:00:00 AM,Corrected
"2362 Massachusetts Ave
Cambridge, MA
(42.396406, -71.129193)",VIP Convenience,"Premises, Maintained, Unnecessary Articles, Main-",05/09/2016 12:00:00 AM,05/24/2016 12:00:00 AM,Corrected
"1334 Cambridge St
Cambridge, MA
(42.373592, -71.099745)",S&S Restaurant,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",03/30/2017 12:00:00 AM,04/11/2017 12:00:00 AM,Corrected
"1736 Massachusetts Ave
Cambridge, MA
(42.384536, -71.119492)",Simons,"Location, Restricted Use, Accessible",02/06/2015 12:00:00 AM,02/13/2015 12:00:00 AM,Corrected
"450 Massachusetts Ave
Cambridge, MA
(42.363724, -71.100898)",Veggie Galaxy,Installed And Maintained,09/24/2013 12:00:00 AM,10/01/2013 12:00:00 AM,Corrected
"1193 Cambridge St
Cambridge, MA
(42.373262, -71.097238)",Tupelo,Permit to Operate,09/27/2018 12:00:00 AM,05/07/2019 06:00:32 AM,Cited
"358 HURON AVE
Cambridge, MA
(42.381202, -71.138526)",Fresh Pond Market,"Insects, Rodents, Animals, Outer Openings",04/24/2018 12:00:00 AM,05/01/2018 12:00:00 AM,Corrected
"100 Cambridgeside Pl
Cambridge, MA
(42.367005, -71.076013)",Au Bon Pain,Installed And Maintained,11/05/2018 12:00:00 AM,05/07/2019 06:00:35 AM,Cited
"11 RUSSELL ST
Cambridge, MA
(42.392334, -71.123058)",Women's Place,Rooms And Equipment Vented,10/23/2017 12:00:00 AM,11/13/2017 12:00:00 AM,Corrected
"200 SIDNEY ST
Cambridge, MA
(42.3579, -71.105356)",Rita's Catering @ Vertex,"Labeling Of Ingredients, Accuracy, Allergens",05/30/2013 12:00:00 AM,12/13/2013 12:00:00 AM,Corrected
"34 CARLETON ST
Cambridge, MA
(42.361278, -71.086288)",Jose's Truck,"Hand Cleanser, Hand Drying, Toilet Tissue, Signage",08/08/2013 12:00:00 AM,08/12/2013 12:00:00 AM,Corrected
"84 Massachusetts Ave
Cambridge, MA
(42.359495, -71.094)",LaVerde's Market,"Adequate Lighting, Fixtures Shielded",10/24/2013 12:00:00 AM,12/13/2013 12:00:00 AM,Corrected
"777 Memorial Dr
Cambridge, MA
(42.358532, -71.115528)",Bisuteki Japanese Steakhouse,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",10/12/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Corrected
"104 Oxford St
Cambridge, MA
(42.383178, -71.116137)",Oxford Spa,PIC Knowledgeable,07/24/2013 12:00:00 AM,05/07/2019 06:00:33 AM,Cited
"24 PEARL ST
Cambridge, MA
(42.364201, -71.10312)",Rangzen Tibetan Place,Food Contact Surfaces Clean,08/28/2018 12:00:00 AM,09/04/2018 12:00:00 AM,Corrected
"1334 Cambridge St
Cambridge, MA
(42.373592, -71.099745)",S&S Restaurant,"Insects, Rodents, Animals, Outer Openings",12/29/2015 12:00:00 AM,05/07/2019 06:00:33 AM,Cited
"100 Cambridgeside Pl
Cambridge, MA
(42.367005, -71.076013)",Dunkin Donuts,Equipment Thermometers and Pressure Gauge,06/01/2016 12:00:00 AM,06/14/2016 12:00:00 AM,Corrected
"1815 Massachusetts Ave
Cambridge, MA
(42.387126, -71.119111)",Tampopo,Non-Food Contact Surfaces Clean,12/27/2018 12:00:00 AM,01/03/2019 12:00:00 AM,Corrected
"1796 Massachusetts Ave
Cambridge, MA
(42.385954, -71.11934)",Rosie's Bakery,Equipment Thermometers and Pressure Gauge,07/21/2014 12:00:00 AM,07/28/2014 12:00:00 AM,Corrected
"853 Main St
Cambridge, MA
(42.363358, -71.098651)",Craigie on Main,Handling Of Food & Ice Minimized,10/25/2017 12:00:00 AM,11/02/2017 12:00:00 AM,Corrected
"47 Francis Ave
Cambridge, MA
(42.380564, -71.112677)",The Rock Cafe,Clean Equipment And Utensils Properly Stored,09/17/2018 12:00:00 AM,09/24/2018 12:00:00 AM,Corrected
"1722 Massachusetts Ave
Cambridge, MA
(42.384015, -71.119546)",Pokecity,"Separation, Segregation, No Cross Contamination",04/12/2018 12:00:00 AM,04/19/2018 12:00:00 AM,Corrected
"1124 CAMBRIDGE ST
Cambridge, MA
(42.373091, -71.095931)",Midwest Grill,Non-Food Contact Surfaces Clean,01/10/2017 12:00:00 AM,01/17/2017 12:00:00 AM,Corrected
"1 Matignon Rd
Cambridge, MA
(42.401387, -71.132155)",Matignon High School,"Hand Cleanser, Hand Drying, Toilet Tissue, Signage",11/16/2016 12:00:00 AM,12/07/2016 12:00:00 AM,Corrected
"460 Massachusetts Ave
Cambridge, MA
(42.363826, -71.101072)",Mary Chung Restaurant,"Proper, Adequate, Handwashing",04/22/2019 12:00:00 AM,05/07/2019 06:00:39 AM,Cited
"735 Massachusetts Ave
Cambridge, MA
(42.366252, -71.105155)",Shanghai Fresh,Hot And Cold Holding,01/30/2017 12:00:00 AM,03/27/2017 12:00:00 AM,Corrected
"71 Mt Auburn St
Cambridge, MA
(42.371923, -71.118403)",Boloco,"Non-Food Contact Surfaces Desgned, Maint., Inst.",08/16/2013 12:00:00 AM,08/23/2013 12:00:00 AM,Corrected
"313 Massachusetts Ave
Cambridge, MA
(42.362377, -71.098632)",Darwin's Ltd,Rooms And Equipment Vented,06/05/2017 12:00:00 AM,06/12/2017 12:00:00 AM,Corrected
"1627 Cambridge St
Cambridge, MA
(42.374815, -71.109281)",Harvard Market,Test Kit Provided,03/20/2013 12:00:00 AM,05/07/2019 06:00:37 AM,Cited
"149 Alewife Brook Pkwy
Cambridge, MA
(42.393559, -71.140667)",Summer Shack,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",08/21/2013 12:00:00 AM,05/07/2019 06:00:33 AM,Cited
"47 Francis Ave
Cambridge, MA
(42.380564, -71.112677)",The Rock Cafe,Hot And Cold Holding,05/02/2016 12:00:00 AM,05/09/2016 12:00:00 AM,Corrected
"28 Dewolfe St
Cambridge, MA
(42.369595, -71.116972)",HUDS Leverett,"Insects, Rodents, Animals, Outer Openings",02/13/2017 12:00:00 AM,03/02/2017 12:00:00 AM,Corrected
"11 RUSSELL ST
Cambridge, MA
(42.392334, -71.123058)",Woman's Place,No Spoilage,06/21/2017 12:00:00 AM,06/28/2017 12:00:00 AM,Corrected
"243 Harvard St
Cambridge, MA
(42.368056, -71.101026)",Area IV /Moses Youth Center,"Premises, Maintained, Unnecessary Articles, Main-",08/02/2016 12:00:00 AM,10/24/2017 12:00:00 AM,Corrected
"1001 Cambridge St
Cambridge, MA
(42.372788, -71.09361)",Dunkin Donuts,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",07/21/2017 12:00:00 AM,07/28/2017 12:00:00 AM,Corrected
"407 MEMORIAL DR
Cambridge, MA
(42.35587, -71.097225)",Kappa Sigma,"Wiping Cloths, Clean, Sanitized, Use Restricted",05/08/2018 12:00:00 AM,05/14/2018 12:00:00 AM,Corrected
"1736 Massachusetts Ave
Cambridge, MA
(42.384536, -71.119492)",Simon's Coffee House,"Food Contact Surfaces Designed, Maint. ,Installed",01/24/2017 12:00:00 AM,02/14/2017 12:00:00 AM,Corrected
"220 Alewife Brook Pkwy
Cambridge, MA
(42.389218, -71.142823)",Hotel Tria,Equipment Thermometers and Pressure Gauge,09/09/2013 12:00:00 AM,09/16/2013 12:00:00 AM,Corrected
"27 CHURCH ST
Cambridge, MA
(42.374373, -71.120003)",Cambridge 1,"Food Contact Surfaces Designed, Maint. ,Installed",04/01/2019 12:00:00 AM,04/22/2019 12:00:00 AM,Corrected
"1230 Massachusetts Ave
Cambridge, MA
(42.372322, -71.11574)",Grafton Street Pub and Grill,"Walls,Celing,Attached Equip.,Constructed,Clean,",04/24/2019 12:00:00 AM,05/01/2019 12:00:00 AM,Corrected
"2234 Massachusetts Ave
Cambridge, MA
(42.39383, -71.126297)",Foodland,"Premises, Maintained, Unnecessary Articles, Main-",08/15/2017 12:00:00 AM,09/19/2017 12:00:00 AM,Corrected
"2261 MASSACHUSETTS AVE
Cambridge, MA
(42.394283, -71.126674)",Yummy Thai Cuisine,"Food Protection, Storage, Display, Transportation",12/14/2015 12:00:00 AM,12/22/2015 12:00:00 AM,Corrected
"407 Memorial Dr
Cambridge, MA
(42.35587, -71.097225)",Kappa Sigma,"Adequate Lighting, Fixtures Shielded",12/04/2013 12:00:00 AM,01/30/2014 12:00:00 AM,Corrected
"2401 Massachusetts Ave
Cambridge, MA
(42.397022, -71.129743)",Fiorella's Express,Non-Food Contact Surfaces Clean,12/20/2017 12:00:00 AM,01/03/2018 12:00:00 AM,Corrected
"2401 Massachusetts Ave
Cambridge, MA
(42.397022, -71.129743)",Fiorella's Express,"Water Safe, Hot And Cold Under Pressure",11/20/2014 12:00:00 AM,11/26/2014 12:00:00 AM,Corrected
"114 MAGAZINE ST
Cambridge, MA
(42.359979, -71.110131)",Surya Indian Kitchen,Clean Equipment And Utensils Properly Stored,09/12/2018 12:00:00 AM,09/19/2018 12:00:00 AM,Corrected
"1 One Kendall Square
Complex Cambridge, MA
(42.36635, -71.090894)",Blue Room,"Adequate Lighting, Fixtures Shielded",02/10/2014 12:00:00 AM,02/18/2014 12:00:00 AM,Corrected
"1760 Massachusetts Ave
Cambridge, MA
(42.385347, -71.119404)",The 1/2 Shell,"Adequate Lighting, Fixtures Shielded",01/12/2016 12:00:00 AM,01/19/2016 12:00:00 AM,Corrected
"100 Cambridgeside Pl
Cambridge, MA
(42.367005, -71.076013)",WOB,Installed And Maintained,01/30/2018 12:00:00 AM,02/22/2018 12:00:00 AM,Corrected
"1295 Cambridge St
Cambridge, MA
(42.373493, -71.098973)",Sandy's Market,"Food Contact Surfaces Designed, Maint. ,Installed",04/28/2014 12:00:00 AM,05/07/2019 06:00:30 AM,Corrected
"1815 MASSACHUSETTS AVE
Cambridge, MA
(42.387126, -71.119111)",Bon Appetit @ Lesley University (3rd Floor),Facilities To Maintain Product Temperature,02/24/2015 12:00:00 AM,03/03/2015 12:00:00 AM,Corrected
"212 HAMPSHIRE ST
Cambridge, MA
(42.373322, -71.100336)","New Inman Associates,Inc.dba Ryles",Separation,09/29/2014 12:00:00 AM,10/06/2014 12:00:00 AM,Corrected
"1815 MASSACHUSETTS AVE
Cambridge, MA
(42.387126, -71.119111)",Tampopo,Food Utensils Properly Stored,04/15/2015 12:00:00 AM,04/21/2015 12:00:00 AM,Corrected
"567 Massachusetts Ave
Cambridge, MA
(42.364718, -71.102579)",Central Kitchen,Food Contact Surfaces Cleaned And Sanitized,11/07/2018 12:00:00 AM,11/19/2018 12:00:00 AM,Corrected
"56 Linnaean St
Cambridge, MA
(42.38269, -71.125298)",Quad Grille,Non-Food Contact Surfaces Clean,05/08/2015 12:00:00 AM,05/07/2019 06:00:32 AM,Cited
"313 Massachusetts Ave
Cambridge, MA
(42.362377, -71.098632)",Darwins,PIC Knowledgeable,02/04/2016 12:00:00 AM,02/04/2016 12:00:00 AM,Corrected
"1334 Cambridge St
Cambridge, MA
(42.373592, -71.099745)",S&S Restaurant,"Food Protection, Storage, Display, Transportation",09/24/2015 12:00:00 AM,10/01/2015 12:00:00 AM,Corrected
"4 Cambridge Ctr
Cambridge, MA
(42.363046, -71.087413)",Meadhall,"Adequate Num., Freq., Covred, Clean, Vermin Proof",02/04/2014 12:00:00 AM,02/11/2014 12:00:00 AM,Corrected
"645 CAMBRIDGE ST
Cambridge, MA
(42.371951, -71.087165)",Silk Road,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",05/08/2018 12:00:00 AM,05/29/2018 12:00:00 AM,Corrected
"524 Massachusetts Ave
Cambridge, MA
(42.364336, -71.101939)",Thelonius Monkfish,"Walls,Celing,Attached Equip.,Constructed,Clean,",08/07/2017 12:00:00 AM,08/14/2017 12:00:00 AM,Corrected
"546 Massachusetts Ave
Cambridge, MA
(42.364426, -71.102091)",Shalimar,"Wiping Cloths, Clean, Sanitized, Use Restricted",04/23/2015 12:00:00 AM,05/01/2015 12:00:00 AM,Corrected
"1933 Massachusetts Ave
Cambridge, MA
(42.389559, -71.120096)",Sugar & Spice,"Food Protection, Storage, Display, Transportation",05/24/2017 12:00:00 AM,05/31/2017 12:00:00 AM,Corrected
"4 Central Sq
Cambridge, MA
(42.36518, -71.104829)",Star Variety,No Spoilage,11/06/2017 12:00:00 AM,11/14/2017 12:00:00 AM,Corrected
"20 Prospect St
Cambridge, MA
(42.365893, -71.103605)",The Field Pub,"Insects, Rodents, Animals, Outer Openings",01/30/2018 12:00:00 AM,04/03/2018 12:00:00 AM,Corrected
"149 Alewife Brook Pkwy
Cambridge, MA
(42.393559, -71.140667)",Summer Shack,"Non-Food Contact Surfaces Desgned, Maint., Inst.",10/22/2014 12:00:00 AM,05/07/2019 06:00:33 AM,Corrected
"581 Massachusetts Ave
Cambridge, MA
(42.364865, -71.102824)",H Mart,Food Utensils Properly Stored,08/24/2017 12:00:00 AM,08/31/2017 12:00:00 AM,Corrected
"1815 MASSACHUSETTS AVE
Cambridge, MA
(42.387126, -71.119111)",Tampopo,"Insects, Rodents, Animals, Outer Openings",04/15/2015 12:00:00 AM,04/21/2015 12:00:00 AM,Corrected
"32 CHURCH ST
Cambridge, MA
(42.374372, -71.120434)",Border Cafe,Hot And Cold Holding,08/07/2017 12:00:00 AM,08/14/2017 12:00:00 AM,Corrected
"1 Oxford St
Cambridge, MA
(42.38136, -71.11605)",Bon Me Food Truck,"Time As A Public Health Control, Variance",10/28/2014 12:00:00 AM,11/18/2014 12:00:00 AM,Corrected
"18 Eliot St
Cambridge, MA
(42.371971, -71.121632)",Takemura Restaurant,Food Utensils Properly Stored,01/07/2019 12:00:00 AM,01/14/2019 12:00:00 AM,Corrected
"115 Prospect St
Cambridge, MA
(42.367963, -71.101978)",Whole Foods,"Location, Restricted Use, Accessible",10/17/2014 12:00:00 AM,10/24/2014 12:00:00 AM,Corrected
"45 Mt Auburn St
Cambridge, MA
(42.371218, -71.116523)",Daedalus,Hot And Cold Holding,10/31/2013 12:00:00 AM,11/07/2013 12:00:00 AM,Corrected
"244 Huron Ave
Cambridge, MA
(42.381492, -71.133831)",Formaggio Cambridge,"Insects, Rodents, Animals, Outer Openings",04/10/2018 12:00:00 AM,04/24/2018 12:00:00 AM,Corrected
"142 Memorial Dr
Cambridge, MA
(42.358905, -71.08815)",Walker hall,"Walls,Celing,Attached Equip.,Constructed,Clean,",11/23/2015 12:00:00 AM,05/07/2019 06:00:36 AM,Cited
"1945 Massachusetts Ave
Cambridge, MA
(42.389635, -71.120174)",Newtowne Grill,Consumer Advisories,07/23/2014 12:00:00 AM,07/31/2014 12:00:00 AM,Corrected
"43 Gore St
Cambridge, MA
(42.371698, -71.079496)",Olive Cafe,Permit to Operate,07/31/2017 12:00:00 AM,08/28/2017 12:00:00 AM,Corrected
"1 Shepard St
Cambridge, MA
(42.381782, -71.120032)",Chez Henri,Hot And Cold Holding,08/25/2013 12:00:00 AM,09/04/2013 12:00:00 AM,Corrected
"1712 MASSACHUSETTS AVE
Cambridge, MA
(42.383537, -71.119598)",Chang Sho,Installed And Maintained,11/18/2014 12:00:00 AM,11/25/2014 12:00:00 AM,Corrected
"594 CAMBRIDGE ST
Cambridge, MA
(42.371838, -71.086286)",Petsi Pies,"Insects, Rodents, Animals, Outer Openings",06/21/2016 12:00:00 AM,06/29/2016 12:00:00 AM,Corrected
"738 Massachusetts Ave
Cambridge, MA
(42.366187, -71.105044)",Cantab Lounge,Food Contact Surfaces Clean,02/21/2014 12:00:00 AM,04/04/2014 12:00:00 AM,Corrected
"5 CAMBRIDGEPARK DR
Cambridge, MA
(42.394696, -71.14181)",Bertucci's,Non-Food Contact Surfaces Clean,03/21/2019 12:00:00 AM,03/28/2019 12:00:00 AM,Corrected
"100 Cambridgeside Pl
Cambridge, MA
(42.367005, -71.076013)",Cheesecake Factory,Non-Food Contact Surfaces Clean,10/11/2018 12:00:00 AM,10/18/2018 12:00:00 AM,Corrected
"75 Dudley St
Cambridge, MA
(42.395784, -71.13202)",Dudley St Market,"Food Protection, Storage, Display, Transportation",05/09/2016 12:00:00 AM,06/08/2016 12:00:00 AM,Corrected
"580 Massachusetts Ave
Cambridge, MA
(42.364864, -71.102822)",Harvest Coop,"Separation, Segregation, No Cross Contamination",01/24/2018 12:00:00 AM,02/07/2018 12:00:00 AM,Corrected
"1A KENDALL SQ
Cambridge, MA
(42.366633, -71.091586)",Westbridge,"Location, Restricted Use, Accessible",09/22/2014 12:00:00 AM,09/30/2014 12:00:00 AM,Corrected
"1737 CAMBRIDGE ST
Cambridge, MA
(42.375335, -71.113291)",HUDS CGIS Cafe,"Food Contact Surfaces Designed, Maint. ,Installed",11/17/2016 12:00:00 AM,05/07/2019 06:00:32 AM,Cited
"22 Jfk St
Cambridge, MA
(42.373053, -71.11975)",Uno's,Reheating,01/29/2014 12:00:00 AM,02/05/2014 12:00:00 AM,Corrected
"300 THIRD ST
Cambridge, MA
(42.365613, -71.082467)",Fuji,"Flrs, Constd, Cln, Good Rpr, Dustless Clning Meth.",03/04/2013 12:00:00 AM,03/11/2013 12:00:00 AM,Corrected
"201 ALEWIFE BROOK PKWY
Cambridge, MA
(42.389925, -71.142343)",Bon Me,Non-Food Contact Surfaces Clean,06/28/2018 12:00:00 AM,07/05/2018 12:00:00 AM,Corrected
"2261 MASSACHUSETTS AVE
Cambridge, MA
(42.394283, -71.126674)",Yummy Thai Cuisine,Food Utensils Properly Stored,05/09/2017 12:00:00 AM,05/19/2017 12:00:00 AM,Corrected
"1627 Cambridge St
Cambridge, MA
(42.374815, -71.109281)",Harvard Market,Test Kit Provided,10/07/2015 12:00:00 AM,10/23/2015 12:00:00 AM,Corrected
"1105 MASSACHUSETTS AVE
Cambridge, MA
(42.370602, -71.113602)",Cafe Sushi,Installed And Maintained,04/09/2018 12:00:00 AM,04/17/2018 12:00:00 AM,Corrected
"298 MASSACHUSETTS AVE
Cambridge, MA
(42.362192, -71.098313)",Whole Heart Provisions,Hot And Cold Holding,03/12/2019 12:00:00 AM,03/21/2019 12:00:00 AM,Corrected
"225 Windsor St
Cambridge, MA
(42.366746, -71.095562)",Fletcher Maynard Academy,"Non-Food Contact Surfaces Desgned, Maint., Inst.",11/27/2017 12:00:00 AM,12/08/2017 12:00:00 AM,Corrected
"512 Massachusetts Ave
Cambridge, MA
(42.364216, -71.101735)",Pheonix,Facilities To Maintain Product Temperature,04/06/2015 12:00:00 AM,04/14/2015 12:00:00 AM,Corrected
"100 Cambridgeside Pl
Cambridge, MA
(42.367005, -71.076013)",Chicken Now,"Premises, Maintained, Unnecessary Articles, Main-",10/06/2014 12:00:00 AM,10/14/2014 12:00:00 AM,Corrected
"1281 Cambridge St
Cambridge, MA
(42.373473, -71.098823)",Bukowski Tavern,"Food Container, Properly Labeled",05/16/2016 12:00:00 AM,05/23/2016 12:00:00 AM,Corrected
"1678 MASSACHUSETTS AVE
Cambridge, MA
(42.382351, -71.119725)",Mix-It,Food Utensils Properly Stored,10/19/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Corrected
"26 New St
Cambridge, MA
(42.38801, -71.140731)",Samira's Homemade,Rooms And Equipment Vented,03/09/2017 12:00:00 AM,03/17/2017 12:00:00 AM,Corrected
"500 Main St
Cambridge, MA
(42.362626, -71.08916)",Koch Cafe,"Labeling Of Ingredients, Accuracy, Allergens",11/25/2013 12:00:00 AM,12/12/2013 12:00:00 AM,Corrected
